SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
110934,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 00:00,NaN
110935,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 01:00,NaN
110936,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 02:00,NaN
110937,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 03:00,NaN
110938,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 05:00,NaN
110939,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 06:00,NaN
110940,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 12:00,NaN
110941,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 13:00,NaN
110942,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 15:00,NaN
110943,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 17:00,NaN
110944,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 18:00,NaN
110945,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 20:00,NaN
110946,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 21:00,NaN
110947,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 22:00,NaN
110948,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,10-07-2024 23:00,NaN
110949,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 00:00,NaN
110950,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 03:00,NaN
110951,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 04:00,NaN
110952,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 07:00,NaN
110953,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 08:00,NaN
110954,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 10:00,NaN
110955,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 11:00,NaN
110956,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 12:00,NaN
110957,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 13:00,NaN
110958,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 14:00,NaN
110959,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 18:00,NaN
110960,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 19:00,NaN
110961,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 20:00,NaN
110962,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,11-07-2024 21:00,NaN
110963,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 00:00,NaN
110964,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 01:00,NaN
110965,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 02:00,NaN
110966,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 03:00,NaN
110967,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 04:00,NaN
110968,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 05:00,NaN
110969,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 06:00,NaN
110970,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 08:00,NaN
110971,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 09:00,NaN
110972,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 13:00,NaN
110973,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 14:00,NaN
110974,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 20:00,NaN
110975,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,12-07-2024 21:00,NaN
110976,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 02:00,NaN
110977,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 03:00,NaN
110978,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 04:00,NaN
110979,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 05:00,NaN
110980,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 06:00,NaN
110981,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 08:00,NaN
110982,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 09:00,NaN
110983,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 10:00,NaN
110984,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 11:00,NaN
110985,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 12:00,NaN
110986,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 13:00,NaN
110987,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 16:00,NaN
110988,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 17:00,NaN
110989,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 20:00,NaN
110990,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 21:00,NaN
110991,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 22:00,NaN
110992,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,13-07-2024 23:00,NaN
110993,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 01:00,NaN
110994,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 02:00,NaN
110995,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 07:00,NaN
110996,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 08:00,NaN
110997,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 13:00,NaN
110998,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 14:00,NaN
110999,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 18:00,NaN
111000,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 19:00,NaN
111001,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,14-07-2024 20:00,NaN
111002,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 01:00,NaN
111003,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 02:00,NaN
111004,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 03:00,NaN
111005,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 04:00,NaN
111006,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 07:00,NaN
111007,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 08:00,NaN
111008,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 13:00,NaN
111009,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 14:00,NaN
111010,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 15:00,NaN
111011,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 16:00,NaN
111012,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 18:00,NaN
111013,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 19:00,NaN
111014,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 20:00,NaN
111015,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 22:00,NaN
111016,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,15-07-2024 23:00,NaN
111017,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,16-07-2024 04:00,NaN
111018,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,16-07-2024 05:00,NaN
111019,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,16-07-2024 06:00,NaN
111020,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,16-07-2024 10:00,NaN
111021,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,16-07-2024 11:00,NaN
111022,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,18-07-2024 03:00,NaN
111023,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,18-07-2024 04:00,NaN
111024,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,18-07-2024 05:00,NaN
111025,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,18-07-2024 09:00,NaN
111026,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,18-07-2024 10:00,NaN
111027,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,19-07-2024 05:00,NaN
111028,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,19-07-2024 06:00,NaN
111029,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,19-07-2024 07:00,NaN
111030,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,19-07-2024 08:00,NaN
111031,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,19-07-2024 09:00,NaN
111032,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,19-07-2024 23:00,NaN
111033,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,20-07-2024 00:00,NaN
111034,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,20-07-2024 01:00,NaN
111035,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,20-07-2024 02:00,NaN
111036,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,20-07-2024 03:00,NaN
111037,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,20-07-2024 04:00,NaN
111038,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,21-07-2024 23:00,NaN
111039,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 00:00,NaN
111040,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 09:00,NaN
111041,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 10:00,NaN
111042,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 11:00,NaN
111043,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 13:00,NaN
111044,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 14:00,NaN
111045,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 21:00,NaN
111046,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,22-07-2024 22:00,NaN
111047,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 02:00,NaN
111048,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 03:00,NaN
111049,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 04:00,NaN
111050,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 05:00,NaN
111051,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 06:00,NaN
111052,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 08:00,NaN
111053,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 09:00,NaN
111054,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 11:00,NaN
111055,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 12:00,NaN
111056,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 13:00,NaN
111057,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 15:00,NaN
111058,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,23-07-2024 16:00,NaN
111059,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 06:00,NaN
111060,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 07:00,NaN
111061,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 08:00,NaN
111062,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 09:00,NaN
111063,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 10:00,NaN
111064,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 13:00,NaN
111065,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 14:00,NaN
111066,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 15:00,NaN
111067,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 16:00,NaN
111068,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 18:00,NaN
111069,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 19:00,NaN
111070,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,24-07-2024 23:00,NaN
111071,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 00:00,NaN
111072,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 01:00,NaN
111073,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 09:00,NaN
111074,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 10:00,NaN
111075,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 11:00,NaN
111076,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 12:00,NaN
111077,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 14:00,NaN
111078,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 15:00,NaN
111079,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 17:00,NaN
111080,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 18:00,NaN
111081,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 20:00,NaN
111082,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 21:00,NaN
111083,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,25-07-2024 22:00,NaN
111084,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 03:00,NaN
111085,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 04:00,NaN
111086,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 05:00,NaN
111087,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 06:00,NaN
111088,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 07:00,NaN
111089,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 08:00,NaN
111090,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 09:00,NaN
111091,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 10:00,NaN
111092,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 11:00,NaN
111093,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 12:00,NaN
111094,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 13:00,NaN
111095,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 14:00,NaN
111096,Nematighat,CWC,18,Assam,290,JORHAT,JORHAT EAST,-,-,-,Brahmaputra,-,-,-,-,26.86030000,94.25220000,26-07-2024 15:00,NaN
